56045951100.00,Weston County,Wyoming,3314,17.5,74500,1
56045951300.00,Weston County,Wyoming,3894,17.3,76838,1
56035000102.00,Sublette County,Wyoming,5926,10,92695,1
56015957700.00,Goshen County,Wyoming,1796,9.1,69583,1
56015958000.00,Goshen County,Wyoming,3015,12.1,82386,1
55137960100.00,Waushara County,Wisconsin,2927,8.1,78359,1
55137960800.00,Waushara County,Wisconsin,4515,17,56389,1
55135100900.00,Waupaca County,Wisconsin,6103,12.4,76476,1
55135101100.00,Waupaca County,Wisconsin,4988,16.8,58911,1
55125950200.00,Vilas County,Wisconsin,4140,10.8,60857,1
55125950600.00,Vilas County,Wisconsin,3739,8.1,67464,1
55121100600.00,Trempealeau County,Wisconsin,4072,10.2,64091,1
55117000300.00,Sheboygan County,Wisconsin,7111,8.9,62426,1
55117001100.00,Sheboygan County,Wisconsin,3627,7.6,75048,1
55115100500.00,Shawano County,Wisconsin,4899,12.9,56955,1
55115100600.00,Shawano County,Wisconsin,4240,16.2,59539,1
55115100700.00,Shawano County,Wisconsin,3423,12.6,59044,1
55115100900.00,Shawano County,Wisconsin,3820,7.8,72696,1
55113100300.00,Sawyer County,Wisconsin,4584,18.3,50733,1
55113100400.00,Sawyer County,Wisconsin,2205,10.7,68393,1
55113100700.00,Sawyer County,Wisconsin,1654,21.9,44324,1
55111000300.00,Sauk County,Wisconsin,6785,15.7,66220,1
55111000402.00,Sauk County,Wisconsin,3464,11.7,58871,1
55111001001.00,Sauk County,Wisconsin,6742,7.2,74543,1
55101000800.00,Racine County,Wisconsin,4531,13.6,52935,1
55101000904.00,Racine County,Wisconsin,5392,13.9,87941,1
55101001201.00,Racine County,Wisconsin,3744,13.4,57380,1
55101001302.00,Racine County,Wisconsin,3997,27.2,34000,1
55101001502.00,Racine County,Wisconsin,7094,8.4,87193,1
55101001505.00,Racine County,Wisconsin,4432,8.8,82096,1
55101001702.00,Racine County,Wisconsin,6707,8.8,81196,1
55101001706.00,Racine County,Wisconsin,3675,9.5,80131,1
55101001801.00,Racine County,Wisconsin,5198,19.6,78125,1
55101980000.00,Racine County,Wisconsin,727,36.7,,1
55099970600.00,Price County,Wisconsin,2268,10.5,59365,1
55099970700.00,Price County,Wisconsin,2514,11.9,56875,1
55083100500.00,Oconto County,Wisconsin,2218,12.7,56774,1
55083100600.00,Oconto County,Wisconsin,2828,19,53828,1
55079000101.00,Milwaukee County,Wisconsin,4822,32.6,51069,1
55079000201.00,Milwaukee County,Wisconsin,5450,39.5,25811,1
55079000202.00,Milwaukee County,Wisconsin,6101,13.7,65643,1
55079000302.00,Milwaukee County,Wisconsin,3028,21.9,41250,1
55079000304.00,Milwaukee County,Wisconsin,3382,11.8,84643,1
55079000700.00,Milwaukee County,Wisconsin,3580,17.2,54185,1
55079000800.00,Milwaukee County,Wisconsin,5129,25.6,41795,1
55079000900.00,Milwaukee County,Wisconsin,3694,24.7,40729,1
55079021700.00,Milwaukee County,Wisconsin,6142,9.4,75472,1
55079050102.00,Milwaukee County,Wisconsin,6009,15.8,70192,1
55079100600.00,Milwaukee County,Wisconsin,2103,11,65282,1
55079180100.00,Milwaukee County,Wisconsin,3029,18,68333,1
55079180200.00,Milwaukee County,Wisconsin,4536,18.3,61583,1
55079185100.00,Milwaukee County,Wisconsin,4210,17.2,67300,1
55075960200.00,Marinette County,Wisconsin,4232,15.5,51042,1
55075960700.00,Marinette County,Wisconsin,2847,9.9,51136,1
55075961300.00,Marinette County,Wisconsin,3080,13,56852,1
55075961500.00,Marinette County,Wisconsin,3934,20.8,52548,1
55063000500.00,La Crosse County,Wisconsin,4773,66.9,52857,1
55063000600.00,La Crosse County,Wisconsin,2142,19.3,101364,1
55063000900.00,La Crosse County,Wisconsin,3742,15.9,50900,1
55063001000.00,La Crosse County,Wisconsin,3790,18.7,61888,1
55063010101.00,La Crosse County,Wisconsin,5566,7.8,75735,1
55063010300.00,La Crosse County,Wisconsin,4488,7.1,69105,1
55063010500.00,La Crosse County,Wisconsin,5761,7.5,68462,1
55059000300.00,Kenosha County,Wisconsin,4973,24.7,46583,1
55059000400.00,Kenosha County,Wisconsin,3620,10,69886,1
55059000800.00,Kenosha County,Wisconsin,2704,28.1,47679,1
55059000900.00,Kenosha County,Wisconsin,4251,28.7,44688,1
55059001000.00,Kenosha County,Wisconsin,2313,18.6,53063,1
55059001100.00,Kenosha County,Wisconsin,3219,41.7,30881,1
55059001600.00,Kenosha County,Wisconsin,3436,27.2,38625,1
55059001800.00,Kenosha County,Wisconsin,2298,21.2,56213,1
55059001900.00,Kenosha County,Wisconsin,2351,14.3,99063,1
55059002000.00,Kenosha County,Wisconsin,5870,7.1,104563,1
55059002100.00,Kenosha County,Wisconsin,5246,25.5,51894,1
55059002300.00,Kenosha County,Wisconsin,5955,11.9,75625,1
55059002400.00,Kenosha County,Wisconsin,4720,12.8,83361,1
55059002904.00,Kenosha County,Wisconsin,5500,9.7,73013,1
55059002905.00,Kenosha County,Wisconsin,3874,8.3,83689,1
55047100100.00,Green Lake County,Wisconsin,3208,13,60847,1
55029100100.00,Door County,Wisconsin,2212,7.5,71964,1
55029100700.00,Door County,Wisconsin,4707,13.2,65962,1
55029100800.00,Door County,Wisconsin,5263,7.1,63519,1
55025000100.00,Dane County,Wisconsin,2604,7.7,92917,1
55025000407.00,Dane County,Wisconsin,5661,23.3,65227,1
55025000501.00,Dane County,Wisconsin,4670,19.4,83193,1
55025000503.00,Dane County,Wisconsin,7033,8.1,81788,1
55025000600.00,Dane County,Wisconsin,5647,20.2,35906,1
